Product id,Part Number,,Description,Highest similarity percentage,duplicates,
31210,D100CCS20S,A,Eaton Cutler-Hammer D100CCS20S Showcase Disk with Onscreen Features/Benefits.,,,
31209,D100CCS35,A," Eaton Cutler-Hammer D100CCS35 Computer Software with 3-1/2"" Disks.",,,
31208,D100CCS60,A," Eaton Cutler-Hammer D100CCS60 Computer Software with 5-1/4"" Disks.",,,
31171,D100CD20,A, Eaton Cutler-Hammer D100CD20 20 I/O Controller with 12 Inputs and 8 Outputs.,,,
31175,D100CD40,A, Eaton Cutler-Hammer D100CD40 40 I/O Controller with 24 Inputs and 16 Outputs.,,,
31180,D100CD40H,A, Eaton Cutler-Hammer D100CD40H 40 I/O High Speed Controller with 24 Inputs and 16 Outputs.,,,
31211,D100CPM232,A, Eaton Cutler-Hammer D100CPM232 Protocol Module with One Controllers to One Computer.,,,
31212,D100CPM422,A, Eaton Cutler-Hammer D100CPM422 Multidrop Module with 16 max. Controllers to One Computer.,,,
31183,D100CR14,A, Eaton Cutler-Hammer D100CR14 14 I/O Controller with 8 Inputs and 6 Outputs.,,,
31185,D100CR20A,A, Eaton Cutler-Hammer D100CR20A 20 I/O Controller with 12 Inputs and 8 Outputs.,,,
31178,D100CR40,A, Eaton Cutler-Hammer D100CR40 40 I/O High Speed Controller with 24 Inputs and 16 Outputs.,,,
31187,D100CR40A,A, Eaton Cutler-Hammer D100CR40A 40 I/O Controller with 24 Inputs and 16 Outputs.,,,
31184,D100CRA14,A, Eaton Cutler-Hammer D100CRA14 14 I/O Controller with 8 Inputs and 6 Outputs.,,,
31186,D100CRA20A,A, Eaton Cutler-Hammer D100CRA20A 20 I/O Controller with 12 Inputs and 8 Outputs.,,,
31181,D100CRA40H,A, Eaton Cutler-Hammer D100CRA40H 40 I/O High Speed Controller with 24 Inputs and 16 Outputs.,,,
31173,D100DCR20,A, Eaton Cutler-Hammer D100DCR20 20 I/O Controller with 12 Inputs and 8 Outputs.,,,
31177,D100DCR40,A, Eaton Cutler-Hammer D100DCR40 40 I/O Controller with 24 Inputs and 16 Outputs.,,,
31201,D100DER20,A, Eaton Cutler-Hammer D100DER20 20 I/O Expander with 12 Inputs and 8 Outputs.,,,
31197,D100EA20,A, Eaton Cutler-Hammer D100EA20 20 I/O Expander with 12 Inputs and 8 Outputs.,,,
31203,D100EA40,A, Eaton Cutler-Hammer D100EA40 40 I/O Expander with 24 Inputs and 16 Outputs.,,,
31200,D100EAA20,A, Eaton Cutler-Hammer D100EAA20 20 I/O Expander with 12 Inputs and 8 Outputs.,,,
31206,D100EAA40,A, Eaton Cutler-Hammer D100EAA40 40 I/O Expander with 24 Inputs and 16 Outputs.,,,
31194,D100EAN8,A, Eaton Cutler-Hammer D100EAN8 8 I/O Expander with 0 Inputs and 8 Outputs.,,,
31198,D100ED20,A, Eaton Cutler-Hammer D100ED20 20 I/O Expander with 12 Inputs and 8 Outputs.,,,
31204,D100ED40,A, Eaton Cutler-Hammer D100ED40 40 I/O Expander with 24 Inputs and 16 Outputs.,,,
31195,D100EDN8,A, Eaton Cutler-Hammer D100EDN8 8 I/O Expander with 0 Inputs and 8 Outputs.,,,
31216,D100EE10,A,"Eaton Cutler-Hammer D100EE10 EEPROM Memory Cartridge Used for 20, 40, and 40H Controllers.",,,
31217,D100EE14,A,Eaton Cutler-Hammer D100EE14 EEPROM Used for 14 I/O Controllers.,,,
31218,D100EE28,A,Eaton Cutler-Hammer D100EE28 EEPROM Memory Cartridge Used for 20A and 40A Controllers.,,,
31190,D100ENA8,A, Eaton Cutler-Hammer D100ENA8 8 I/O Expander with 8 Inputs and 0 Outputs.,,,
31189,D100ENC8,A, Eaton Cutler-Hammer D100ENC8 8 I/O Expander with 8 Inputs and 0 Outputs.,,,
31196,D100ER20,A, Eaton Cutler-Hammer D100ER20 20 I/O Expander with 12 Inputs and 8 Outputs.,,,
31202,D100ER40,A, Eaton Cutler-Hammer D100ER40 40 I/O Expander with 24 Inputs and 16 Outputs.,,,
31199,D100ERA20,A, Eaton Cutler-Hammer D100ERA20 20 I/O Expander with 12 Inputs and 8 Outputs.,,,
31205,D100ERA40,A, Eaton Cutler-Hammer D100ERA40 40 I/O Expander with 24 Inputs and 16 Outputs.,,,
31192,D100ERA8,A, Eaton Cutler-Hammer D100ERA8 8 I/O Expander with 4 Inputs and 4 Outputs.,,,
31191,D100ERC8,A, Eaton Cutler-Hammer D100ERC8 8 I/O Expander with 4 Inputs and 4 Outputs.,,,
31193,D100ERN8,A, Eaton Cutler-Hammer D100ERN8 8 I/O Expander with 0 Inputs and 8 Outputs.,,,
31214,D100PG10A,A,Eaton Cutler-Hammer D100PG10A LCD Programmer with Cable.,,,
31215,D100TCM20,A,Eaton Cutler-Hammer D100TCM20 Timer/Counter Access Module.,,,
31219,D100UV10,A,"Eaton Cutler-Hammer D100UV10 UV/PROM Memory Cartridge Used for 20, 40, and 40H Controllers.",,,
31213,D5010CPM422,A,Eaton Cutler-Hammer D5010CPM422 Converter with Power Supply for Computers without 422 Port.,,,
71464,DG1-32012FB-C21C,A,"<p>The DG1-32012FB-C21C drive is a adjustable frequency drive from the Eaton DG1 series. It is a 3-phase drive.</p>
",,,
71469,DG1-32075FN-C54C,A,"<p>The DG1-32075FN-C54C drive is an Eaton Cutler-Hammer drive. It is a 3-phase industrial drive.</p>
",,,
70705,DG1-326D6FB-C21C,A,"<p>The Eaton DG1-326D6FB-C21C Variable Frequency Drive is a general-purpose AC drive with 200 Volts AC operating voltage, 6.6 Amps operating current, and 1.5 Horsepower output. It comes with a factory-installed EMC line filter, and it has an IP 21 enclosure rating.</p>
",96.84601113,,
71467,DG1-34012FB-C21C,A,"<p>The Eaton DG1-34012FB-C21C drive is a PowerXL family drive. It has a current rating of 12.5 Amps.</p>
",,,
71468,DG1-34016FB-C21C,A,"<p>The Eaton DG1-34016FB-C21C drive is a variable frequency drive. It comes with a current rating of 16 Amps.</p>
",,,
70703,DG1-34061FN-C21C,A,"<p>The Eaton DG1-34061FN-C21C Variable Frequency Drive is a general-purpose AC drive with 400 Volts AC operating voltage, 61 Amps of operating current, and 40 Horsepower output. It comes with a factory-installed EMC line filter, and it has an IP 21 enclosure rating.</p>
",97.03703704,,
71660,DG1-34072FB-C21C,A,"<p>The Eaton DG1-34072FB-C21C drive is a PowerXL DG1 variable frequency drive. It has an input voltage of 400 Volts and 380 to 500 Volts with a frequency rating of 50 to 60 Hertz and an output current of 72 Amps.</p>
",98.62385321,,
71592,DG1-343D3FB-C21C,A,"<p>The&nbsp;DG1-343D3FB-C21C drive is an variable frequency drive. The output current rating for the drive is 3.3 Amps.</p>
",,,
48734,DK2250,A, The DK2250 Molded Case Circuit Breaker operates with 2 Poles and 250 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 10 lbs Weight.,98.80952381,,
48735,DK2300,A, The DK2300 Molded Case Circuit Breaker operates with 2 Poles and 300 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 10 lbs Weight.,99.10979228,,
48719,DK2300W,A, The DK2300W Molded Case Circuit Breaker operates with 2 Poles and 300 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 10 lbs Weight.,99.70326409,,
48736,DK2350,A, The DK2350 Molded Case Circuit Breaker operates with 2 Poles and 350 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 10 lbs Weight.,99.10979228,,
48720,DK2350W,A, The DK2350W Molded Case Circuit Breaker operates with 2 Poles and 350 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 10 lbs Weight.,99.70326409,,
48737,DK2400,A, The DK2400 Molded Case Circuit Breaker operates with 2 Poles and 400 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 10 lbs Weight.,99.10979228,,
48895,DK2400K,A, The DK2400K Molded Case Switch operates with 2 Poles and 400 Amps. The Thermal-Magnetic Molded Case Switch is in the C Series and has a 7.5 lbs Weight.,99.34210526,,
48721,DK2400W,A, The DK2400W Molded Case Circuit Breaker operates with 2 Poles and 400 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 10 lbs Weight.,99.70326409,,
48738,DK3250,A, The DK3250 Molded Case Circuit Breaker operates with 3 Poles and 250 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 11.5 lbs Weight.,99.1202346,,
48722,DK3250W,A, The DK3250W Molded Case Circuit Breaker operates with 3 Poles and 250 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 11.5 lbs Weight.,99.70674487,,
48739,DK3300,A, The DK3300 Molded Case Circuit Breaker operates with 3 Poles and 300 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 11.5 lbs Weight.,99.1202346,,
48723,DK3300W,A, The DK3300W Molded Case Circuit Breaker operates with 3 Poles and 300 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 11.5 lbs Weight.,99.70674487,,
48740,DK3350,A, The DK3350 Molded Case Circuit Breaker operates with 3 Poles and 350 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 11.5 lbs Weight.,99.1202346,,
48724,DK3350W,A, The DK3350W Molded Case Circuit Breaker operates with 3 Poles and 350 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 11.5 lbs Weight.,99.70674487,,
48741,DK3400,A, The DK3400 Molded Case Circuit Breaker operates with 3 Poles and 400 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 11.5 lbs Weight.,99.1202346,,
48896,DK3400K,A, The DK3400K Molded Case Switch operates with 3 Poles and 400 Amps. The Thermal-Magnetic Molded Case Switch is in the C Series and has a 8.5 lbs Weight.,98.36065574,,
48725,DK3400W,A, The DK3400W Molded Case Circuit Breaker operates with 3 Poles and 400 Amps. The Thermal-Magnetic Molded Case Circuit Breaker is in the C Series and has a 11.5 lbs Weight.,99.70674487,,
7875,ES0600,A,"<p>6 in. Monchrome Display with Touchscreen</p>
",,,
7876,ES0601,A,"<p>6 in. Monchrome Display with Touchscreen</p>
",,,
7877,ES0602,A,"<p>6 in. Monchrome Display with Touchscreen</p>
",,,
7878,ES0610,A,"<p>6 in. Display with Touchscreen</p>
",,,
7879,ES0611,A,"<p>6 in. Color Display with Touchscreen</p>
",,,
7880,ES0612,A,"<p>6 in. Display with Touchscreen</p>
",,,
7881,ES0620,A,"<p>6 in. Display with Touchscreen</p>
",,,
7882,ES0621,A,"<p>6 in. Display with Touchscreen</p>
",,,
7883,ES0622,A,"<p>6 in. Color Display with Touchscreen</p>
",,,
7884,ES0623,A,"<p>6 in. Display with Touchscreen</p>
",,,
7885,ES0624,A,"<p>6 in. Color Display with Touchscreen</p>
",,,
7886,ES0812,A,"<p>8 in. Display with Touchscreen</p>
",,,
7887,ES0821,A,"<p>8 in. Display with Touchscreen</p>
",,,
7888,ES0822,A,"<p>8 in. Display with Touchscreen</p>
",,,
7889,ES1001,A,"<p>10 in. Display with Touchscreen</p>
",,,
7890,ES1030,A,"<p>10 in. Display with Touchscreen</p>
",,,
7891,ES1201,A,"<p>12 in. Monchrome Display with Touchscreen</p>
",,,
7892,ES1201R,A,"<p>12 in. Monchrome Display with Touchscreen</p>
",,,
7893,ES1221,A,"<p>12 in. Color Display with Touchscreen</p>
",,,
7894,ES1221R,A,"<p>12 in. Color Display with Touchscreen</p>
",,,
7896,ES1222R,A,"<p>12 in. Color Display with Touchscreen</p>
",,,
7897,ES1522,A,"<p>15 in. Color Display with Touchscreen</p>
",,,
7898,ES1522R,A,"<p>15 in. Color Display with Touchscreen</p>
",,,
49210,GHCGFEP1015,A, The Eaton GHCGFEP1015 Cable-In/Cable-Out 30 mA Industrial Ground Fault Molded Case Circuit Breaker operates with 1 Pole(s) and 15 Trip Amps. The module has a G-Frame and 2.2 x 2.2 x 3.8 in. Dimensions (H x W x D).,98.13084112,,
49211,GHCGFEP1020,A, The Eaton GHCGFEP1020 Cable-In/Cable-Out 30 mA Industrial Ground Fault Molded Case Circuit Breaker operates with 1 Pole(s) and 20 Trip Amps. The module has a G-Frame and 2.2 x 2.2 x 3.8 in. Dimensions (H x W x D).,99.06542056,,
37051,HPK-B1307C-MA42AA,A, The Allen-Bradley HPK-B1307C-MA42AA Asynchronous Servo Motor operates with 460V and 1500 rpm. It also contains a 1307 Frame Size and an IEC Metric Mounting.,98.72611465,,
37055,HPK-B1307C-SB44AA,A,"<p>The Allen-Bradley HPK-B1307C-SB44AA Asynchronous Servo Motor operates with 460V and 1500 rpm. It also contains a 1307 Frame Size and an IEC Metric Mounting.</p>
",97.56097561,,
37071,HPK-B1308E-MA42AA,A, The Allen-Bradley HPK-B1308E-MA42AA Asynchronous Servo Motor operates with 460V and 3000 rpm. It also contains a 1308 Frame Size and an IEC Metric Mounting.,99.36305732,,
37074,HPK-B1308E-SA42AA,A, The Allen-Bradley HPK-B1308E-SA42AA Asynchronous Servo Motor operates with 460V and 3000 rpm. It also contains a 1308 Frame Size and an IEC Metric Mounting.,96.17834395,,
37079,HPK-B1310C-MA42AA,A, The Allen-Bradley HPK-B1310C-MA42AA Asynchronous Servo Motor operates with 460V and 1500 rpm. It also contains a 1310 Frame Size and an IEC Metric Mounting.,96.81528662,,
37082,HPK-B1310C-SA42AA,A,"<p>The Allen-Bradley HPK-B1310C-SA42AA Asynchronous Servo Motor operates with 460V and 1500 rpm. It also contains a 1310 Frame Size and an IEC Metric Mounting.</p>
",95.73170732,,
72298,IC200ALG331,A,"<p>The&nbsp;IC200ALG331 module is a Versamax analog output module by GE Fanuc. It comes with 4 isolated inputs.</p>
",,,
72310,IC200ALG431,A,"<p>The&nbsp;IC200ALG431 module is a GE Fanuc module in the Versamax series. It is a 12 bit module.</p>
",,,
72306,IC200ALG620,A,"<p>The IC200ALG620 module is a Versamax&nbsp;analog input module. It has been manufactured by GE Fanuc.</p>
",,,
72305,IC200ALG630,A,"<p>The GE Fanuc IC200ALG630 module is a VersaMax analog input module. It has an open architecture design.</p>
",,,
72308,IC200BEM002,A,"<p>The&nbsp;IC200BEM002 module is a network communications module by GE Fanuc. It is a GE Versamax series device.</p>
",,,
72303,IC200BEM103,A,"<p>The GE Fanuc IC200BEM103 Versamax module is a network interface module. It can support up to 40 slave devices.</p>
",,,
72307,IC200CBL001,A,"<p>The GE Fanuc IC200CBL001 cable is a serial cable. It is used for programming a&nbsp;module.</p>
",,,
72325,IC200CHS121,A,"<p>The&nbsp;IC200CHS121 terminal is a Versamax interposing terminal by GE Fanuc. It comes with 16 channels.</p>
",,,
72362,IC200CHS211,A,"<p>The&nbsp;IC200CHS211 base is a relay base designed by GE Fanuc. It comes with 16 I/O points.</p>
",,,
72361,IC200CHS212,A,"<p>The GE&nbsp;IC200CHS212 base is a 16-point expansion base. It has LED indicators for each I/O point.</p>
",,,
72340,IC200CPU001,A,"<p>The GE Fanuc IC200CPU001 CPU is a CPU with a battery-backed RAM. It is compact in size.</p>
",,,
72359,IC200CPU002,A,"<p>The&nbsp;IC200CPU002 CPU is a Versamax series CPU. It has been manufactured by GE Fanuc.</p>
",,,
72360,IC200CPU005,A,"<p>The&nbsp;IC200CPU005 CPU is a GE Fanuc CPU for the Versamax module series. It is equipped with 64 KB of memory.</p>
",,,
72476,IC200MDL143,A,"<p>The GE Fanuc IC200MDL143 Discrete Input Module is made for the Versamax I/O and control system. This module has 8 individually-isolated inputs with 120 Volts AC of operating voltage and 50 milliamps&nbsp;of maximum backplane current consumption.</p>
",97.6,,
72475,IC200MDL144,A,"<p>The GE Fanuc IC200MDL144 Discrete Input Module is for the Versamax I/O and control system. This module has 4 individually-isolated inputs with 240 Volts AC operating voltage and 30 milliamps&nbsp;of maximum backplane current consumption.</p>
",97.96747967,,
72460,IC200MDL244,A,"<p>The GE Fanuc IC200MDL244 Discrete Input Module is for the Versamax I/O and control system. This module has 8 individually isolated inputs with 240 Volts AC operating voltage and 60 milliamps&nbsp;of maximum backplane current consumption.</p>
",98.37398374,,
72410,IC200MDL750,A,"<p>The GE Fanuc Versamax IC200MDL750 module is an industrial automation output module. It comes with 32 output points.</p>
",,,
72405,IC200NAL110,A,"<p>The IC200NAL110 controller is a Versamax NANO&nbsp;controller by GE Fanuc. It comes with 6 inputs and 4 outputs.</p>
",,,
72403,IC200NDD010,A,"<p>The IC200NDD010 controller is a GE Fanuc Versamax PLC system controller. It has a voltage rating of 12 Volts DC.</p>
",,,
72021,IC660BBA101,A,"The GE Fanuc IC660BBA101 is an Resistance Temperature Detector (RTD) input block. This block has Six (6) input circuits in Three (3) groups of Two (2) circuits each group.  This block is compatible for use with Platinum, Nickel or Copper RTDs. It has an input resolution of 0.1 Degree Celsius and update frequency of Once every 400ms, 800ms, or 1600ms. This block is powered by an input supply voltage of 115 VAC / 125VDC.",97.7245509,,
72036,IC660BBA105,A,"<p>The IC660BBA105 module is an I/O module that comes with&nbsp;6 channels. It has been manufactured by GE Fanuc.</p>
",,,
71995,IC660BBD020,A,"<p>The Genius I/O IC660BBD020 I/O block by GE Fanuc comes with 16 circuits. It can be used with 3-wire sensors.</p>
",,,
71994,IC660BBD021,A,"<p>The IC660BBD021 I/O block is a Genius I-O block. It comes with 16 circuits.</p>
",,,
71974,IC660BBD023,A,"<p>The IC660BBD023 I/O block is a sink I/O block by GE Fanuc. It runs with 24 Volts DC voltage.</p>
",,,
71958,IC660BBD100,A,"<p>The IC660BBD100 I/O block is a GE manufactured circuit I/O block. It runs with a nominal voltage of 115 Volts AC.</p>
",,,
72102,IC660CBB903,A,"<p>The GE Fanuc IC660CBB903 Series 6&nbsp;PLC Bus Controller is made for the Series 6&nbsp;PLC system. This module can be installed in any CPU slots, in a regular/high-capacity I/O rack, or in a&nbsp;remote I/O rack, and it can accommodate a maximum of 31 I/O devices including a handheld monitor, Genius I/O blocks, and interface devices.</p>
",96.14243323,,
72089,IC660EBA105,A,"<p>The GE Fanuc Automation IC660EBA105 output block is a source analog output block. It comes with 6&nbsp;outputs.</p>
",,,
72050,IC660HHM502,A,"<p>The IC660HHM502 monitor is a handheld monitor by GE Fanuc. It is compatible with the GE Series 90-70 PLC system.</p>
",,,
72069,IC660TBA021,A,"<p>The&nbsp;IC660TBA021 terminal assembly is a GE Fanuc manufactured terminal assembly. It weighs around 2 pounds.</p>
",,,
72085,IC660TBA023,A,"<p>The IC660TBA023 device is a terminal assembly manufactured by GE Fanuc. It comes with 16 circuits.</p>
",,,
72084,IC660TBA024,A,"<p>The IC660TBA024 module&nbsp;is an input/output block by GE Fanuc. It uses a current power source.</p>
",,,
72286,IC670ALG230,A,"<p>The&nbsp;IC670ALG230 Field Control module is an input module by GE Fanuc. It comes with 8 input channels.</p>
",,,
72285,IC670ALG240,A,"<p>The GE Fanuc IC670ALG240 module is a Field Control analog current input&nbsp;module. It has 16 input channels.</p>
",,,
71785,IC693CBL328,A,"<p>The Series 90-30 IC693CBL328 cable&nbsp;is a GE platform cable. It is 3&nbsp;meters in length.</p>
",,,
71847,IC693CBL331,A,"<p>The IC693CBL331 cable is a connector cable manufactured by GE Fanuc. It comes with a 24-pin 90-degree connector.</p>
",,,
71846,IC693CBL332,A,"<p>The IC693CBL332 cable is a right side cable by GE Fanuc. It comes with 24-pin 90-degree&nbsp;connectors.</p>
",,,
71848,IC693CBL334,A,"<p>The IC693CBL334 cable is a Series&nbsp;90-30 cable by GE Fanuc. It has an installation depth of 2 inches.</p>
",,,
71811,IC693CHS392,A,"<p>The Series 90-30 IC693CHS392 baseplate is a baseplate designed by GE Fanuc. It is an expansion I/O base.</p>
",,,
71876,IC693CPU364,A,"The GE Fanuc IC693CPU364 is a Series 90-30 Processor module. This module is a CPU 364 module with single slot width, processor speed of 25 MHz with typical scan rate of 0.22 ms per 1K of logic for Boolean contacts. It has an embedded user memory of 240KB with One (1) Ethernet communication port.",96.2962963,,
71743,IC693MDL655,A,"<p>The&nbsp;IC693MDL655 module is a GE Fanuc Series 90-30 PLC. The&nbsp;IC693MDL655 module&nbsp;features DC power.</p>
",,,
71746,IC693MDL734,A,"<p>The&nbsp;IC693MDL734 module is a 6-point I/O module. The&nbsp;IC693MDL734 module is compatible with the GE Fanuc Series 90-30 PLCs.</p>
",95.97069597,,
71764,IC693MDL916,A,"<p>The GE Fanuc IC693MDL916 module is a relay output module. The&nbsp;IC693MDL916 module has 16 relay outputs.</p>
",,,
71737,IC693PRG300,A,"<p>The IC693PRG300 PLC module&nbsp;is a handheld programming device. It has been manufactured by GE Fanuc.</p>
",,,
71742,IC693PRG301,A,"<p>The&nbsp;IC693PRG301 module is a GE Fanuc&nbsp;handheld module. It is a Series 90-30 device.</p>
",,,
71740,IC693PWR321,A,"The GE Fanuc IC693PWR321 is a Standard Power Supply module that is part of the GE Fanuc Series 90-30 platform. This power supply has load capacity of 30 Watts with nominal input voltage of 100 to 240 VAC or 125 VDC. It has output capacities of 15 watts @ 5VDC, 20 Watts @ 24VDC and 15 Watts @ +24VDC Relay.",96.82804674,,
